return,volatility,sharpe_ratio,ADA,BNB,BTC,DOGE,DOT,ETH,LTC,SOL,XRP
0.48653809792564423,0.6191190791881324,0.785855442483948,0.12043989855962005,0.18909551448577022,0.1251464180118356,0.05035436924605973,0.1378625667118024,0.022783733787464306,0.1338345026063243,0.02765753737689117,0.19282545921423214
0.5941984992617421,0.6752731953337453,0.8799379323328048,0.18411281544175076,0.05171002473301165,0.12176865598660103,0.13898964144857395,0.06296687011739303,0.037510387433951686,0.06746003890354126,0.12753809272786631,0.20794347320731027
0.5725531049843511,0.618371772706127,0.9259043349904805,0.014037609608723028,0.19178147937942358,0.15009309664316892,0.13070829905640755,0.0005736096894852166,0.1870581674559461,0.16057414168181566,0.08820391965367072,0.07696967683135929
0.4898592537042326,0.624554586842631,0.7843337700562952,0.148094163897489,0.18255143032901636,0.1269855083358731,0.03707879635553705,0.21312485212288518,0.16841170097547098,0.0031170554026447818,0.08522188987116676,0.03541460270991675
0.489891756372835,0.6152743284058539,0.7962167991668381,0.1342785260783432,0.16770155821221222,0.09891931893503074,0.07288746327175115,0.0672614340114927,0.15857458748227074,0.1508356427705748,0.0034090062384246307,0.14613246299989996
0.446603390707557,0.6169583293834848,0.7238793439320927,0.01282212969718192,0.13208690356424568,0.09021043611296309,0.05389154550560961,0.17584264993242657,0.21694350466535,0.21163221432376325,0.03641413864108565,0.07015647755737434
0.5499090596393554,0.6321888541080906,0.8698493433820219,0.018624037615185184,0.2015413008603886,0.16345065671548056,0.11191847829812851,0.2025237088510796,0.013522361869162858,0.08281397011755687,0.09015426413905565,0.11545122153396219
0.5705958458232792,0.639903665177511,0.8916902291300275,0.09092345920948852,0.14188869570081566,0.08472143284082566,0.10523130555200039,0.07052915595946986,0.12611329706406682,0.1229071198547496,0.12978426942354068,0.1279012643950428
0.6166997822792101,0.6641370397469523,0.9285730886417408,0.06876940314040728,0.13314597095659492,0.07430496182310362,0.10746621160853248,0.08879887845798097,0.040481519601980355,0.0813808807858837,0.18909246244315384,0.21655971118236278
0.5682161028447245,0.6389751793068411,0.8892616196158418,0.10842495567487087,0.1218288784773723,0.14206706433261101,0.03037440045382107,0.028215489537915295,0.014577001641316463,0.1674674343081375,0.27099157257671325,0.11605320299724221
0.5433865973855662,0.6572193617626776,0.826796392498527,0.16453212626798716,0.03053948036178604,0.16141237316353396,0.1461800629133235,0.07124060209275185,0.09843194939690238,0.15182992581980206,0.09961028950252598,0.0762231904813872
0.4466858739967669,0.6042840715973542,0.739198491226163,0.14523470960267987,0.1719280686127391,0.19737727494163235,0.04070724415659092,0.16655451111009223,0.007852930320590224,0.12880088251506405,0.0031234227089722774,0.138420956031639
0.5516484149551834,0.6353649546700568,0.8682386570119417,0.07560295865348961,0.06696691973250747,0.18540920149052859,0.10614621249315001,0.06306753573063499,0.014747715350609144,0.17810181115606138,0.1472617308032816,0.16269591458973717
0.4031409093483153,0.5898482715141783,0.6834654415675862,0.012004226064936186,0.1716671607423118,0.18377687661932207,0.013280171817357711,0.19097781086928803,0.1774434536522206,0.1892905701785581,0.007748585321922034,0.053811144734083424
0.6431824079925091,0.73474967582436,0.875376239221724,0.04949155784140551,0.15614056357578104,0.12860568839929598,0.2676636700241886,0.1715007341054798,0.05772340706897724,0.0071171378339258875,0.004427237313690375,0.15733000383725554
0.5992771397640567,0.6727716358905298,0.8907586286256103,0.13821509595183765,0.1405934005455858,0.0900678631839944,0.1386269496897083,0.154288697452599,0.019792501042228326,0.0622516064348119,0.15022844091438864,0.10593544478484598
0.5821671551386814,0.6319329891087702,0.921248241779125,0.0815741450177188,0.15558009213739069,0.21054231039755342,0.16079862364091405,0.043956584049839154,0.16163679081109117,0.06048364394062769,0.07305574142102458,0.05237206858384042
0.5593597837297364,0.6454629800402915,0.8666024249676096,0.10967860189407007,0.14225763336210298,0.13050897298911882,0.13790701629675745,0.11660289199480656,0.08364263037876182,0.1057275833096898,0.08025209410770173,0.09342257566699069
0.5527815303916148,0.6310352333440586,0.8759915471949922,0.11192031933532129,0.05886567224490943,0.15539371176965308,0.05602074143820515,0.01867070801977057,0.13691889010673047,0.0713828448949647,0.15170698967256657,0.23912012251787867
0.523117063948536,0.6416244729262938,0.8153009837089377,0.07339452533574375,0.11517165899131773,0.08716957214922025,0.09962397012953739,0.16869365098711572,0.15804471010857216,0.1230213934339342,0.09707981679103637,0.07780070207352235
0.5428164494362155,0.6557596213740746,0.8277674192546368,0.1721483324014145,0.07835580728287916,0.03421555168336181,0.10478858481190416,0.041076331451630956,0.1706399476343331,0.18395798080587444,0.11552485130794393,0.09929261262065789
0.5274478652506587,0.6606430403015207,0.7983855623604676,0.056735055646569714,0.09311854424942653,0.05020995417423438,0.037504459183884266,0.22807949894553836,0.12230786512824587,0.07702380863480443,0.19042618862576546,0.14459462541153092
0.4705714461877966,0.660033619793665,0.7129507226236494,0.18372791921145035,0.04427702798650311,0.03731577278583409,0.05770184053585812,0.190228239032569,0.1448265142566287,0.17295531359301228,0.1086236284116656,0.060343744186478754
0.5640571160309049,0.6642093316817214,0.8492158859056683,0.1596502369265552,0.11979866524416258,0.04612905507095552,0.14894668053234952,0.06483683216962603,0.1857462072549452,0.10397415181965779,0.04061923788910253,0.1302989330926457
0.5569013998824457,0.6284378862414343,0.8861677694404542,0.026231389808423395,0.027427687520483877,0.23560156674244923,0.07711670363197651,0.12043911240664024,0.14189048731027004,0.039244142267283164,0.21269946141379362,0.1193494488986798
0.5579877548727203,0.6951176642559647,0.8027241768772708,0.1886573329566931,0.06409129956167132,0.011442640513828104,0.1083571089503436,0.20979860730042174,0.09125499062761885,0.011397661292064262,0.09691818470211218,0.21808217409524688
0.5988647866007778,0.673946690619132,0.8885937047196136,0.0886290988815861,0.15229028144607953,0.04857143686498853,0.13035018655188418,0.1467882444842122,0.025536062330590494,0.13773439507102933,0.18004319055782847,0.0900571038118012
0.5754047181678191,0.6469084826873949,0.8894685006717891,0.07402019788912877,0.13004181705123713,0.15727257943539838,0.12857799725861457,0.15746330234421388,0.054675249673883985,0.05368034886704157,0.12501739956889502,0.11925110791158682
0.6521228584954101,0.7201543383651856,0.9055320835472392,0.09299378454369871,0.17622693098236558,0.13709291693819026,0.26669658910025207,0.06617027619080379,0.12720283298423407,0.021344230882770498,0.005682220900961197,0.10659021747672398
0.4999079368051413,0.6289532671529915,0.794825248413154,0.1613089297099217,0.2067403774800693,0.048196551509857216,0.06689233017578636,0.07936312768286187,0.06336414074356493,0.21684920611388975,0.04678959439574288,0.11049574218830603
0.6046836423456193,0.6506354766162282,0.9293739183888474,0.012719832044035009,0.13660068151176105,0.13691470667527064,0.11924885396180847,0.1602358101441239,0.11785356281178348,0.009660610351051292,0.17671833749398902,0.13004760500617696
0.5507209329590562,0.6682093930875082,0.8241741864992524,0.15763123460130138,0.1178357846088785,0.06328134103585256,0.16574240529396553,0.06642457649012529,0.1641010218517091,0.14467711369856104,0.011252018754041129,0.10905450366556561
0.5224251608033859,0.6350211983816243,0.8226893246001965,0.17241899851783485,0.041785727727326985,0.17794554141324975,0.09059891115974474,0.12304719456263673,0.15764097462570636,0.024532160991841866,0.09955212486434073,0.11247836613731789
0.5557216711218967,0.6655349579124036,0.8349999718497728,0.22435863238340542,0.11127910337175835,0.03165214178383148,0.005733171686612368,0.015529202449054204,0.09742944850350735,0.07298177376717888,0.18902873803151957,0.2520077880231323
0.6192336076994542,0.6865426393183148,0.9019594301008115,0.17010934124950455,0.10226014944757884,0.07211167048144398,0.1280316863096852,0.1333462350863311,0.01939939204277288,0.012821060157579073,0.17454662929526787,0.18737383592983647
0.5973520894895278,0.6425861409368017,0.9296062448820809,0.0637421473417121,0.21373654900704356,0.07566322136771812,0.09793159837296446,0.05073776869121822,0.12716049068276683,0.15852619326903564,0.2093262026048219,0.003175828662719307
0.5632260083693592,0.6647057432517344,0.847331340352293,0.17585141580903058,0.16704721897330313,0.14039190488734163,0.16281798039146744,0.16750952724481494,0.06903263976656396,0.033381642105832256,0.045984910014434034,0.03798276080721189
0.5485948594185847,0.6247414452123184,0.8781150404262753,0.24413789758346513,0.17103463315225328,0.1818835871347208,0.046172579209361186,0.06293165465735921,0.05851538088100791,0.027893238258264095,0.17425719773385978,0.03317383138970859
0.5440595430846248,0.6666410137641102,0.8161207184248332,0.06353905810425775,0.15795761287866558,0.009705963356582754,0.007043203639748144,0.1650142788912559,0.032715314567333946,0.13318311652230413,0.2156082378094557,0.21523321423039607
0.4822455233556197,0.64725218790711,0.7450658836935887,0.20357992412532352,0.14707435076278816,0.021239452210925967,0.03453475585357032,0.15907754237855884,0.13232833132361746,0.08435752588026404,0.039827192771452184,0.17798092469349944
0.5685133742038052,0.6688925493781489,0.8499322869305938,0.1517975578687878,0.16091051215293248,0.07838581056557076,0.14484418775738103,0.1326183944119466,0.029972765208718923,0.16726203495891842,0.1258516953291335,0.00835704174661052
0.5899089271959506,0.669241734676891,0.8814586667712195,0.1258428740894221,0.08952472818977789,0.07413229791568353,0.13453394869287572,0.09755175658541179,0.1002728609098998,0.0719056265602783,0.11772318814151493,0.188512718915136
0.5197077245915541,0.5931274820198146,0.8762158900844731,0.010750653699980886,0.24895189038918808,0.17594371961281582,0.03314838573750355,0.10668087020188757,0.13168685113609765,0.0340048738433249,0.05600932180067534,0.2028234335785262
0.5227628888801295,0.6107687935136323,0.8559096247743401,0.1311738226949445,0.18184530004100835,0.1490161281232446,0.05420513063120754,0.08933702216682395,0.0840266009987533,0.10596876172773734,0.11320888542818386,0.09121834818809665
0.5840843703473019,0.6946350789717821,0.8408506682557402,0.16763130683788804,0.07137525206253931,0.05017800194280354,0.19133506347973891,0.030180818541910806,0.13015582033484732,0.17333881899143835,0.052783081647049354,0.13302183616178453
0.5056520023664024,0.6498856090231001,0.7780630857890393,0.05883129387561353,0.06581597789251002,0.12838343467743465,0.12850856176825112,0.1834010856682208,0.13507711495065622,0.11849322115706498,0.02020890559802082,0.1612804044122277
0.5431744304623746,0.642437039300905,0.845490526283249,0.11393735040371213,0.16806684076808615,0.15453952543580926,0.152013920471243,0.13480397906972913,0.1276922986639959,0.07532710116885906,0.023225717037840772,0.050393266980724424
0.5927364545860879,0.6797514568920533,0.8719899730648409,0.22830561009360678,0.18085416618905176,0.07102076374856192,0.1558431972972795,0.07956214507508523,0.011556531344483005,0.039508889758567,0.02172888280102977,0.2116198136923351
0.48488344144516915,0.6170333377555222,0.7858302165794602,0.07047032907097023,0.14352373680193878,0.20493427405692732,0.02554668770049879,0.18849752096594644,0.008833617827760315,0.1611003431088627,0.1805375468960806,0.01655594357101476
0.4930207373480872,0.6179999205907365,0.7977682859195457,0.15403813396899033,0.1516083751389934,0.11644853769776159,0.04281800121580852,0.1194042866342349,0.15095436021249758,0.05299556266204046,0.041951325195309606,0.16978141727436358
0.47494725981096075,0.623837775065163,0.7613313569563018,0.13900010259959397,0.04103801831114616,0.17632541296485785,0.10037229238746811,0.09204635051623875,0.16821968727972425,0.15450939657622526,0.02245607994307517,0.1060326594216705
0.567529908230681,0.6372615247796528,0.890576138935921,0.18089473340450693,0.15524139797971853,0.2100772184142911,0.15073488962505488,0.041344093123609774,0.035446507143844744,0.06211178059856295,0.033756514920418944,0.13039286478999207
